DOI,title,1,2,3,4,5
10.3390/hydrology6010017,Some Challenges in Hydrologic Model Calibration for Large-Scale Studies: A Case Study of SWAT Model Application to Mississippi-Atchafalaya River Basin (2019),an autom flow calibr procedur wa develop and use to calibr runoff for each -digit watersh (within % of calibr target) and the partit of runoff into surfac and sub-surfac flow compon (within % of calibr target).,"addit outstand challeng to large-scal hydrolog model calibr were the coars spatial scale of soils, land cover, and topography.",this studi is a part of the conserv effect assess project (ceap) aim to quantifi the environment and econom benefit of conserv practic implement in the cultiv cropland throughout the unit states.,streamflow wa valid at select gaug station along major river within the river basin with a target r()of >.,the soil and water assess tool (swat) model under the hydrolog unit model of the unit state (humus) framework wa use in the study.
10.1002/hyp.10001,Rainfall-runoff model parameter estimation and uncertainty evaluation on small plots (2014),"four season rainfal simul in  and  were appli to a field contain  plot (.xm each), result in  runoff events.","runoff wa simul with the kinemat runoff and erosion/simul of transport with infiltr and runoff (kineros/stwir) field-scal model, whose hydrodynam are base on the kinemat wave equation.",a mont carlo simul use the bootstrap result show reason field-scal represent of flow rates.,"the paramet were averaged, and bootstrap wa use to ass uncertainti of the paramet via estim of confid interv (ci).",
10.1007/s12665-015-4495-3,Distribution of river-borne particulate Pb in the Basque continental shelf (Bay of Biscay) (2015),"at the bcs spatial scale, the combin of numer model and gis-assist statist did not provid an accur predict of the distribut of river-born particul pb accumulation.",,,,
10.5194/hess-21-999-2017,Remapping annual precipitation in mountainous areas based on vegetation patterns: a case study in the Nu River basin (2017),"in this study, we develop a fusion framework to improv the annual precipit estim in mountain area by joint util the satellite-bas precipitation, gaug measur precipitation, and veget index.",the result demonstr the reliabl of the framework in reproduc the high-resolut precipit regim and captur it high spatial variabl in the nu river basin.,the framework is then appli to the mountain area of the nu river basin for precipit estimation.,the tradit interpol method or satellite-bas remot sens product are known to have limit in captur the spatial variabl of precipit in mountain areas.,accur high-resolut estim of precipit are vital to improv the understand of basin-scal hydrolog in mountain areas.
10.1029/2009WR008819,Field-scale model for the natural attenuation of uranium at the Hanford 300 Area using high-performance computing (2010),the high-frequ fluctuat must be resolv in the model to calcul the flux of u(vi) at the river boundary.,the flow rate and u(vi) flux are high sensit to the conduct boundari condit that describ the river-sedi interface.,"high-resolution, three-dimensional, reactiv flow and transport simul are carri out to describ the migrat of hexaval uranium [u(vi)] at the hanford  area border the columbia river and to better understand the persist of the uranium plume at the site.","by adjust the conduct coeffici to give a better match to the measur piezometr head, good agreement wa obtain with field studi for both the mean flux of water of () kg/yr and u(vi) of  kg/yr at the river-aquif boundari for a comput domain encompass the south process pond.",this work focus primarili on model phase ii use equilibrium and multir sorption model for labil u(vi) and a continu sourc releas of nonlabil u(vi) in the south process pond through dissolut of metatorbernit a a surrog mineral.
10.1111/1752-1688.12546,"Annual Estimates of Recharge, Quick-Flow Runoff, and Evapotranspiration for the Contiguous US Using Empirical Regression Equations (2017)",the quick-flow and et estim are combin to calcul recharg a the remaind of precipitation.,"this studi present new data-driven, annual estim of the divis of precipit into the recharge, quick-flow runoff, and evapotranspir (et) water budget compon for - for the contigu unit state (conus).","comparison of recharg estim with groundwat extract data show that in % of the country, groundwat is be extract at rate higher than the local recharge.","evapotranspir estim are produc from a regress use water balanc data from  gage watersh and depend on land cover, temperature, and precipitation.","the quick-flow runoff estim for the contribut to the rapid vari portion of the hydrograph are produc use data from , gage watersheds, and depend on precipitation, soil satur hydraul conductivity, and surfici geolog type."
10.3390/w8030081,Estimating the Risk of River Flow under Climate Change in the Tsengwen River Basin (2016),"after valid with the geomorph and hydrolog data collect in this study, the frequenc at which the flow rate exceed the design flood wa  in  event in the base period (-),  in  event in the near futur (-), and  in  event at the end of the centuri (-).",,,,
10.1007/s11368-014-0988-z,"Connectivity of sediment transport in a semiarid environment: a synthesis for the Upper Jaguaribe Basin, Brazil (2014)","the exist high-dens reservoir network (contribut area of  km() per reservoir) also limit sediment propagation, retain up to  % of the sediment at the larg basin scale.","the sediment deliveri ratio (sdr) decreas with the spatial scale; on average,  % of the erod sediment wa yield from the hillslopes, while for the whole ,-km() basin, the sdr wa reduc to  % downstream of a larg reservoir (-hm() capacity).","additionally, mathemat model (wasa-s model) wa use to quantifi water and sediment transfer within the watershed.","consequently, similar to  % of the erod sediment wa deposit along the landscape, regardless of the spatial scale.","water and sediment flux were assess from discharge, sediment concentr and reservoir siltat measurements."
10.1016/j.jhydrol.2004.02.017,Scale effect on runoff from experimental plots to catchments in agricultural areas in Normandy (2004),"between the three datasets, a signific decreas in the runoff coeffici is observ a the area increases.","for catchment of this scale, it appear that the percentag of arabl land is a drive factor in the runoff respons whatev it locat within the catchment.",one explan be that connect variabl can be signific between the plot scale and the catchment scale but is relat le import between differ  km() cultiv catchments.,"therefore, one import issu is to ass to what extent process identif and parameteris carri at one scale can be extrapol to a differ scale.",three dataset are studied: data from plot of ca.
10.1007/s11069-016-2729-7,Basinwide disaster loss assessments under extreme climate scenarios: a case study of the Kaoping River basin (2017),"this studi examin the kaop river basin, taiwan, an area sever destroy by typhoon morakot in .","one of the kaop river basin townships, daliao district, had the highest flood depth increas ratio (.%), and the loss were .","sobek wa use to build a flood impact model for the kaop river basin, and the model wa use to simul potenti flood caus by futur extrem typhoon events.",time the origin situation.,this wa much wors than were the loss suffer dure typhoon morakot.
10.1080/02626667.2018.1546388,Spatial scale dependency issues in the application of the Modified Universal Soil Loss Equation (MUSLE) (2018),"one suggest approach is to appli the eros equat to a fix (small) repres area and then scale up to the total catchment, an approach that recogn the variabl of averag paramet across differ spatial scales.","the musl is use within hydrolog model to estim sediment yield from catchment of various sizes, but the spatial scale depend issu associ with estim the musl paramet have not been adequ addressed.",,,
10.1002/2016WR019431,Glacier melt buffers river runoff in the Pamir Mountains (2017),we contribut to the ongo debat by upscal a hydrolog model that we calibr for the central pamir.,"this function is put in jeopardi due to the current observ glacier retreat, in the pamir mountains.",we demonstr that glacier play a twofold role by provid rough % of the annual runoff of the panj river basin and by effect buffer runoff both dure veri wet and veri dri years.,we provid relev inform about individu compon of the hydrolog cycl and quantifi short-term hydrolog variability.,yr(-) (-) for the entir catchment suggest signific reduct of most pamiri glacier by the end of this century.
10.1080/02626667.2012.695870,"The role of run-on for overland flow and the characteristics of runoff generation in the Loess Plateau, China (2012)",this assumpt is true at a point dure the storm.,"run-on, a the spatial scale increases.",the loess plateau in china is overlain by deep and loos soil.,"however, the runoff generat mechan is alter when the runoff is condit by a later redistribut movement of water, i.e.",the result show that almost all the hortonian overland flow infiltr into the soil along the flat hillslop and dri gulli befor it reach the river channel.
10.1016/j.gloenvcha.2003.11.004,Headwater deforestation: a challenge for environmental management (2004),"in slovakia, central europe, where econom transit ha affect forest management, measur of sediment in  small headwat reservoir show a negat correl with the degre of forest cover.",action research and integr environment manag strategi that work within natur and with local communities.,achiev sustain in such environ will requir a longer term perspect on the signific of environment extrem and the danger of build relianc on structur that halt onli smaller rang events.,"environment chang in headwaters, not least deforestation, can affect the quantiti and qualiti of the water resourc downstream.",headwat control is a philosophi that strive to link the perspect of the appli scientist with the practition and polici maker.
10.1016/j.ejrh.2017.08.009,"Bayesian trend analysis in annual rainfall total, duration and maximum in the Kara River basin (West Africa) (2017)","for maxan, evid for decreas trend is found in two stations, and for increas trend in one station.",spatio-tempor variat of the mean decad rainfal and the season of the mean month rainfal were also analyzed.,"however, durat is increas at most station suggest that in those part of the basin where annrain is decreasing, rainfal occur more frequent but with le intensity.",this studi provid valuabl new insight into trend affect rainfal variabl in the kara river basin.,"new hydrolog insight for the region: the result indic that the interannu variabl of annrain is decreas over time at all stations, and the averag annrain is also mark decreas at sever stations."
10.1016/j.envpol.2017.11.052,Detection and attribution of nitrogen runoff trend in China's croplands (2018),"in southern china, the increas trend of upland n runoff can be attribut to the growth in n runoff rates.","at nation scale, increas fertil applic wa identifi a the most like driver of the n runoff trend, while decreas irrig level offset to some extent the impact of fertil increases.",our result show that n runoff ha increas by % for rice paddi field and % for upland area sinc .,"our result suggest that increas som led to the n runoff rate growth for uplands, but led to a declin for rice paddi fields.","base on data compris  site-year from  site across china croplands, we develop a data-driven upscal model and a new simplifi attribut approach to detect and attribut n runoff trend dure the period of -."
10.1016/j.jhydrol.2016.01.021,Surface runoff in flat terrain: How field topography and runoff generating processes control hydrological connectivity (2016),year to give an integr narrat of surfac runoff in this type of catchment.,"in flat lowland agricultur catchment in temper climat zone with high permeabl sandi soils, surfac runoff is a rare process with a larg impact on the redistribut of sediment and solut and stream water quality.",the connect dynam of the field were differ a quantifi by these indicators.,"in the monitor period, seven surfac runoff event were observ with a magnitud of .- l runoff.",this is an import factor to consid when use connect function a an upscal tool in catchment scale modeling.
10.5194/nhess-17-2199-2017,Climate change impacts on flood risk and asset damages within mapped 100-year floodplains of the contiguous United States (2017),"the differ in model flood damag between higher and lower emiss pathway approach usd billion per year by  (in undiscount  dollars), suggest that aggress ghg emiss reduct could generat signific monetari benefit over the long term in term of reduc flood damages.",we link these flood project to a databas of asset within map flood hazard zone to model chang in inland flood damag throughout the conus over the remaind of the st century.,"our approach reli on a seri of simplif that could ultim affect damag estim (e.g., use of statist downscaling, relianc on a nationwid hydrolog model, and link damag estim onli to % aep floods).","a grow bodi of work suggest that the extrem weather event that drive inland flood are like to increas in frequenc and magnitud in a warm climate, thus potenti increas flood damag in the future.","we use hydrolog project base on the coupl model intercomparison project phase  (cmip) to estim chang in the frequenc of model % annual exceed probabl (% aep, or -year) flood event at   stream reach across the contigu unit state (conus)."
10.1007/s12237-018-0402-y,"Phytoplankton Spatial Variability in the River-Dominated Estuary, Apalachicola Bay, Florida (2018)",phytoplankton contain in the peak contribut .,+/- .km delin by an averag gradient of .,+/- .g chl a l(-)km(-).,"this studi ass the small-scal spatial and tempor distribut of phytoplankton in apalachicola bay, a shallow bar-built estuari in the florida panhandle.","in shallow estuari with strong river influence, the short resid time and pronounc gradient generat an environ for plankton that differ substanti in it dynam from that of the open ocean, and the question aris how is phytoplankton biomass affected?"
10.1016/j.pce.2005.06.005,"From local hydrological process analysis to regional hydrological model application in Benin: Concept, results and perspectives (2005)","in addit to the research concept, first result on field hydrology, pedology, hydrogeolog and hydrolog model are presented, focus on the understand of the actual hydrolog processes.",a conceptu hydrogeolog model ha been develop summaris the process knowledg on runoff generat and subsurfac hydrolog processes.,the model have been appli and success validated.,"for analys the process a  km() catchment act a a super test site wa chosen which is assum to be repres for the entir catchment of about , km().","this paper present the concept, first result and perspect of the hydrolog sub-project of the impetus-benin project which is part of the glowa program fund by the german ministri of educ and research."
10.1016/j.jhydrol.2018.01.062,"Multifractal characterisation of a simulated surface flow: A case study with Multi-Hydro in Jouy-en-Josas, France (2018)",overland depth is found to exhibit a scale behaviour over small scale ( m- m) which can be relat to fractal featur of the sewer network.,"first multi-hydro, a fulli distribut model is valid on this catchment for four rainfal event measur with the help of a c-band radar.",it is rather signific for simul flow and more limit on overland water depth for these rainfal events.,"the uncertainti associ with small scale unmeasur rainfall, i.e.",
10.1016/j.scitotenv.2017.02.034,"A tool for cost-effectiveness analysis of field scale sediment-bound phosphorus mitigation measures and application to analysis of spatial and temporal targeting in the Lunan Water catchment, Scotland (2017)","with all measur in place, averag cost-effect increas from  pound to  pound/kg p a target p mitig increas from  to  kg p across the catchment.",(c)  the authors.,"the assum orient of the averag field slope make a strong differ to the potenti for storag of water by bund and overal cost-effectiveness, but the non-fund measur can substitut for the extra expens incur by bunds, where the slope orient is not suitable.","cost increas signific when the measur avail are restrict onli to those current elig for govern grant (buffers, bund and wetlands).","these measur were: buffer strips, pernian grassland in the lowest % of arabl fields, dri detent bunds, wetlands, and temporari barrier such a sediment fences."
10.1016/S0022-1694(02)00171-3,The use of indices of flow variability in assessing the hydrological and instream habitat impacts of upland afforestation and drainage (2002),is like to be a defin element of the overal instream habitat qualiti of headwat catchments.,it is possibl that low invertebr number and low level of fish recruit in the coalburn channel may be in part attribut to chang in flow regime.,"although the impact of plantat forestri and ground-prepar drainag on headwat runoff respons ha been wide studied, there are remain uncertainti concern the time scale of changes.","flow variability, along with chang in sediment load and water quality.","km() coalburn catchment, from  to ."
10.1016/j.jhydrol.2017.10.072,Multi-temporal clustering of continental floods and associated atmospheric circulations (2017),the intra-annu and inter-annu cluster and tempor variat of flood occurr are in accord with the variat of atmospher circulation.,this studi examin the cluster of australian flood at differ tempor scale and it possibl physic mechanisms.,"finally, season variat of horizont wind at  hpa and vertic wind veloc at  hpa are use to investig the possibl mechan caus the tempor flood clustering.","at inter-annu scale, dispers index with four-tim variat window are appli to investig the inter-annu flood cluster and it variation.","these result provid relev inform for flood manag under the influenc of climat variability, and, therefore, are help for develop flood hazard mitig schemes."
10.1007/s11356-009-0205-6,"Phytoremediation as a management option for contaminated sediments in tidal marshes, flood control areas and dredged sediment landfill sites (2009)","for contamin sediment and associ dispos facil use in the past, a realistic, low cost, safe, ecolog sound and sustain manag option is required.",water content of sediment is a limit factor for mycorrhiz development.,this gradient is also a gradient of system with high variabl soil and hydrolog condit in a tempor scale (tidal marshes) versus system with a distinct soil develop over time (dredg sediment landfil sites).,sever paper suggest includ phytoremedi in a manag scheme for contamin dredg sediment and state that phytoremedi can contribut to the revalu of land-dispos contamin sediments.,"the aim of this paper is to review the current knowledg on management, (phyto)remedi and associ risk in the particular case of sediment contamin with organ and inorgan pollutants."
10.1002/wat2.1289,Opportunistic remote sensing of rainfall using microwave links from cellular communication networks (2018),"microwav backhaul link from cellular communic network provid a valuabl opportunist sourc of high-resolut space-tim rainfal information, complement tradit in situ measur devic (rain gauges, disdrometers) and remot sensor (weather radars, satellites).",the greatest potenti of these opportunist environment sensor lie in those geograph area over the land surfac of the earth where the densiti of tradit rainfal measur devic are low: mountain and urban area and the develop world.,"this articl provid a nonexpert summari of the history, theory, challenges, and opportun toward continental-scal rainfal monitor use microwav link from cellular communic networks.","oper meteorolog and hydrolog servic a well a privat consult firm are show an increas interest in use this complementari sourc of rainfal inform to improv the product and servic they provid to end user from differ sectors, from water manag and weather predict to agricultur and traffic control.",this articl is categor under: scienc of water > method scienc of water > hydrolog process
10.5194/hess-18-1273-2014,Modelling overbank flood recharge at a continental scale (2014),"account for ofr is an important, but often overlooked, requir for close water balanc in both the surfac water and groundwat domains.","this paper upscal previous deriv analyt equat to a continent scale use nation soil atlas data and satellit imageri of flood inundation, result in recharg map for seven hydrolog distinct australian catchments.","flood recharg wa predict for four of the seven catchment modelled, but there wa also unexplain recharg present from the satellit flood inund map data.","the proport of ofr wa found to be at least % of total chang in groundwat storag in one of the catchment for the period modelled, and at least % of the riparian recharge.","use of this method to model ofr wa found to be appropri at a catchment to continent scale, given appropri data sources."
10.5194/hess-11-1441-2007,Analysis of the runoff response of an alpine catchment at different scales (2007),the analysi show that the occurr of the two event type is consist over three order of magnitud in area.,"to understand how hydrolog process are relat across differ spatial scales,  rainfal runoff event were examin in three nest catchment of the upper river saalach in the austrian alps.","at all scales, the bimod event are associ with consider higher runoff volum than the unimod events.",from the investig at the headwat limberg we came to the conclus that the higher amount of runoff of bimod event is due to the mobil of subsurfac flow processes.,"in all case where a bimod event wa identifi at the microscale, the hydrograph at the larger scale exhibit signific attenu recess behavior, quantifi by recess constants."
10.1016/j.scitotenv.2012.08.030,Linking in-stream nutrient flux to land use and inter-annual hydrological variability at the watershed scale (2012),the signific of nutrient input at the watersh scale is best express in term of in-stream processes.,"the model emphas the contribut of in-stream process in nutrient transport and retention, and the inter-annu ( years) effect of hydrolog variabl on the export of nutrient from the landscap to water bodies.",,,
10.1016/j.jhydrol.2009.12.036,Sources and processes of contaminant loss from an intensively grazed catchment inferred from patterns in discharge and concentration of thirteen analytes using high intensity sampling (2010),"the nh group (nh, k) wa domin by the addit of larg quantiti of analyt from grazing.","the studi demonstr the import of understand surfac water and groundwat interact and that relationship between runoff events, analyt concentr and manag a reveal by a fine tempor sampl regim may yield signific insight to sourc and process of loss of analyt in surfac flow, at a given scale.",effect intervent to reduc contamin load depend on identifi their sourc and process of mobilis and transport.,,
10.1016/j.pce.2015.10.001,"Spatial scale impact on daily surface water and sediment fluxes in Thukela river, South Africa (2016)",g m(-) day(-) at microplot to .,l m(-) day(-) at microplot to .,the q decreas in downstream direct to veri low level (q <= .,g m(-) day(-) at plot scale.,the result show % decreas of unit-area runoff (q) from .
10.5194/hess-17-355-2013,On the nature of rainfall intermittency as revealed by different metrics and sampling approaches (2013),the presenc of three rang of scale regim between  min to similar to  day is first demonstrated.,"the posit of the break point separ these regim chang with the appli technique, suggest that differ tool explain differ aspect of rainfal variability.","a general consensus on the concept of rainfal intermitt ha not yet been reached, and intermitt is often attribut to differ aspect of rainfal variability, includ the fragment of the rainfal support (i.e., the altern of wet and dri intervals) and the strength of intens fluctuat and bursts.","four techniques, includ spectral and scale invari analysis, and comput of cluster and intermitt exponents, are appli to quantifi the contribut of the altern of dri and wet interv (i.e., the rainfal support fragmentation), and the fluctuat of intens amplitudes, to the overal intermitt of the rainfal process.","these pattern resembl the main pluviometr regim observ on the island and, thus, can be associ with the correspond synopt circul patterns."
10.1002/hyp.7250,"Sensitivity of runoff and soil erosion to climate change in two Mediterranean watersheds. Part II: assessing impacts from changes in storm rainfall, soil moisture and vegetation cover (2009)","finally, the shallow soil in one of the catchment led to a greater sensit to chang in storm rainfal and soil moisture.","versus -.% per % chang for soil water content, indic an increas in sensit with spatial scale due to chang to sediment connect within the catchment.","versus .% per % chang for storm rainfall, and -.","the main result point to the high sensit of storm runoff and peak runoff rate to chang in storm rainfal (.% per % change) and, to a lesser degree, to soil water content (-.% per % change).","the impact of climat chang on storm runoff and eros in mediterranean watersh are difficult to ass due to the expect increas in storm frequenc coupl with a decreas in total rainfal and soil moisture, ad to posit or negat chang to differ type of veget cover."
10.1007/s11269-015-0946-6,Modelling the Rainfall-Runoff Relationships in a Large Olive Orchard Catchment in Southern Spain (2015),water balanc model on the month scale are common use for plan purpos due to the relat simplic of their parameter and becaus month data are more readili avail than daili data.,"in addition, inconsist parameter could be obtain in both simpa and dwbr when the aquif recharg coeffici wa includ in the set of paramet to be calibrated.",the evalu wa conduct on a larg oliv orchard catchment of  km() use a daili rainfall-runoff dataset of  years.,"despit the good perform and conceptu advantag of simpa and dwbr, they should not be appli without previous calibration.","for calibr and validation, respectively)."
10.3390/w10050564,Assessing Long-Term Hydrological Impact of Climate Change Using an Ensemble Approach and Comparison with Global Gridded Model-A Case Study on Goodwater Creek Experimental Watershed (2018),"ensembl swat result indic increas springtim precipitation, water yield, surfac runoff and a shift in evapotranspir peak one month earlier in the future.","histor and futur ensembl of downscal precipit and temperature, and model water yield, surfac runoff, and evapotranspiration, were compared.","long-term comparison show a -% higher averag annual runoff predict for lpjml, and a -% lower predict for jedi-dgvm, compar to swat.",result indic benefit of impact assess at local scale with heterogen set of paramet to adequ repres extrem condit that are mute in global grid model studi by spatial averag over larg studi domains.,the reason for these differ includ differ in spatial resolut of model input and mathemat represent of the physic processes.
10.1007/s00477-014-0859-6,Complexity analysis of rainfall and runoff time series based on sample entropy in different temporal scales (2014),"thereafter, sampen wa comput for the five rainfal and runoff time series.",calcul the dynam sampen further elucid variat of the complex in the rainfal and runoff time series.,"furthermore, tempor scale with low complex and high predict are obtain from the variat of sampen for the rainfal and runoff time seri with differ tempor scales, therebi provid a refer for determin the appropri tempor scale for rainfal and runoff time seri forecasting.",this studi appli sampl entropi (sampen) to rainfal and runoff time seri to investig the complex of differ tempor scales.,"the result show that for the various tempor scales, comparison of the complex between the rainfal and runoff time seri base on the sampen are inconsistent."
10.1016/j.jhydrol.2012.01.044,Assessing the high frequency quality of long rainfall series (2012),"this question is particular import for oper hydrology, becaus we show that an error on the effect record high frequenc introduc bias in the correspond statistics.",the depth-duration-frequ curv that have been wide use to defin design rainfal and rainfal drainag network dimensioning.,the potenti consequ of chang in measur and record techniqu have been somewhat discuss in the literatur with respect to a possibl correspond introduct of artifici inhomogen in time series.,"the scale analysi of these time seri also show the influenc of high frequenc limit on the scale behaviour, lead to possibl misinterpret of the signific of characterist scale and scale-depend hydrolog quantities.","high resolution, long and reliabl rainfal time seri are extrem import to ass reliabl statistics, e.g."
10.1002/hyp.13295,Seasonal variation in stable isotope compositions of waters from a Himalayan river: Estimation of glacier melt contribution (2018),this is consist with recent data on glacier retreat in the himalayan region.,"a three component-mix model use the isotop data and some plausibl end member isotop valu wa appli to identifi contribut to the river discharg from differ sourc such a groundwat or subsurfac base flow, glacier/surfac snow melt, and the monsoon rain.",about % of the discharg is contribut by glacier melt in spring season.,"in the raini monsoon season, glacier/snow melt contribut similar to % of the discharge.",meltwat from glacier and snow combin with the base flow in spring season.
10.1007/s12665-016-5563-z,"Quantifying future changes in glacier melt and river runoff in the headwaters of the Urumqi River, China (2016)","the period of -, - and - were use a the baseline, the near future, and the far futur periods, respectively.",the result show differ runoff characterist under various scenario in the urumqi glacier no.,"in the urb, the ice melt and glacier melt rapid decreas but the river runoff remain stabl under rcp .","in the ug sub-basin, the ice melt and glacier melt are expect to reach peak water in the near futur and sharpli declin in the far future, and the sub-basin runoff would gradual decreas under all rcps.",it wa also found that melt water from three group glacier exhibit differ respons to futur scenarios.
10.1002/hyp.3360090306,INVESTIGATING THE REPRESENTATIVE ELEMENTARY AREA CONCEPT - AN APPROACH BASED ON FIELD DATA (1995),such behaviour is tentat interpret a evid support the concept of organization'.,for small subcatch (area le than similar to  km()) this varianc is found to decreas with area more quick than might be expect if the catchment were random samples.,the repres elementari area (rea) concept is use a a motiv for measur inter-storm streamflow and calcul wet index distribut for the subcatch of two small studi area in new zealand.,"the data support a pragmat rea concept which allow meaning averag to be formed: this may be a use base for further conceptu developments, but it is not appropri for a classic continuum approach.","the result from the streamflow data are reinforc by an analysi of topograph data for the two studi areas, although some question remain open."
10.1016/j.jhydrol.2011.01.016,Trends of streamflow in the Tarim River Basin during the past 50 years: Human impact or climate change? (2011),a decreas trend of sunshin start in .,"the station with signific increas trend in annual streamflow are main distribut at the southern slope of tianshan mountain, which can onli be explain by climat changes.",the detect negat runoff trend of the main stream of the tarim river can be explain by anthropogen activ (such a irrig and domest water use) and climat changes.,"a non-parametr trend test on basin scale for annual data show an increas trend of precipitation, relat humidity, vapour pressure, and the arid index sinc .",surfac temperatur start increas in .
10.1029/2011WR010508,Dissolved nutrient retention dynamics in river networks: A modeling investigation of transient flows and scale effects (2012),"the relat effici of nutrient retent dure high-and low-flow period vari due to chang in the relat size of the main channel and transient storag zones, a well a due to differ in the relat strength of the various nutrient retent mechan oper in both zones.","our result also indic that nutrient retent effici at all spatial scale of observ ha strong depend on within-year variabl of streamflow (e.g., frequenc and durat of high and low flows), a well a on the relat magnitud of the coeffici that govern biogeochem uptak processes: the more variabl the streamflow, the greater the export of nutrients.","we have use a dynam hydrolog network model, coupl with a transient storag zone solut transport model, to simul dissolv nutrient retent process dure transient flow event at the channel network scale.","despit limit of the model parameterizations, our result suggest that increas attent must be paid to field observ of the interact between process hydrolog and nutrient transport and reaction process at a rang of scale to assist with extrapol of understand and estim gain from site-specif studi to ungaug basin across gradient in climate, human impacts, and landscap characteristics.","while much experiment work ha focus on studi nutrient retent dure base flow period in headwat streams, our model-bas theoret analyses, for the given paramet combin used, suggest that high-flow period can contribut substanti to overal nutrient retention, and that bulk nutrient retent is greater in larger river compar to headwaters."
10.5194/hess-14-1205-2010,Simulation of the snowmelt runoff contributing area in a small alpine basin (2010),"this studi examin the effect of variabl in swe, intern energi and appli melt energi on melt rate and timing, and snowcov deplet in a small cold region alpin basin over various scale rang from point to basin.","finally, the srca wa character a the product of the snowcov area and the fraction of the swe distribut undergo activ melt and produc an appreci runoff quantiti on each slope unit.","in alpin basins, this can be done by consid these process separ on individu slope units.","at the point scale, a negat associ between daili melt rate and swe wa observ in the earli melt period, with deeper snow requir greater energi input to initi melt.",simul of areal snowmelt and snowcov deplet over time can be carri out by appli point-scal melt rate comput to distribut of snow water equival (swe).
10.5194/hess-19-2945-2015,Projected changes in US rainfall erosivity (2015),we suggest that progress can be made by establish a more reliabl function relationship between daili rainfal and erosivity.,"specifically, the uncertainti in the method of estim of eros is more consequenti than that deriv from the spread in climat simul and lead to chang of uncertain sign in part of the southwest and texas.",,,
10.2166/wcc.2018.080,"Trend and variability analysis of rainfall and temperature in the Tana basin region, Ethiopia (2018)",ethiopia is one of the countri locat in the sub-sahara region and climat variabl ha a signific impact on the economi of the country.,result indic that the amount of rainfal decreas for the major of the stations.,"however, a posit trend of annual rainfal wa observ at addi zemen (.",the annual rainfal show signific decreas trend with a magnitud rang from -.,degre c wa observed.
10.1016/j.jhydrol.2011.02.001,Modeling the impact of in-stream water level fluctuations on stream-aquifer interactions at the regional scale (2011),the main object of this studi is to provid a realist simul of river stage in region river network in order to improv stream-aquif interact and better ass stream discharg and hydraul head in aquif units.,the approach is effici to better simul water pathway and stream-aquif interact at region scale with low comput cost.,an upscal method is propos to benefit from high resolut hydraul model at local scale to improv the simul of river stage at region scale.,"the model wa use to quantifi stream to aquif exchanges, that are in averag  mm yr(-) for aquif to stream flux and  mm yr(-) for stream to aquif fluxes, main due to storag in aquif unit dure storm events.","the methodolog is base on simul of the main river with a d saint-ven approach, from which function stage-discharg relationships, are deriv and project onto each grid-cel of the region model."
10.1002/2017WR022042,"Geomorphic Controls on Floodplain Soil Organic Carbon in the Yukon Flats, Interior Alaska, From Reach to River Basin Scales (2018)","we investig geomorph control on floodplain soil oc concentr in active-lay miner sediment in the yukon flats, interior alaska.",warm climat is caus substanti chang in geomorph process and oc flux in high latitud rivers.,averag oc concentr within floodplain soil is .% (median = .%).,"floodplain accumul and store organ carbon (oc) and releas oc to rivers, but studi of floodplain soil oc come from small river or small spatial extent on larger river in temper latitudes.","grain size, soil moisture, and age of surfac like influenc differ among geomorph units."
10.1002/hyp.10794,"Goat trampling affects plant establishment, runoff and sediment yields over crusted dunes (2016)","in an attempt to ass the trampl effect upon vegetation, runoff and sediment yield, two pair of plot and miniplot (each pair contain a trampl plot and a control) were construct dure  and monitor dure -.",signific lower runoff and sediment yield character the trampl plot impli a reduct in water redistribution.,"main attribut to goat and sheep trampling, the sand dune at the isra and the egyptian side of the border present contrast geomorpholog conditions.","in addition, the effect of the micro structur creat by the goat hoof (mound and depressions) were studi in three pair of plot subject to medium trampl dure  and monitor dure -.",the data point to the differenti effect that trampl ha upon plant and soil.
10.1016/j.ecoleng.2018.02.018,Modelling the role of riverbed compartments in the regulation of water quality as an ecological service (2018),"), the middl cours wa domin by the hyporh zone, where the most import function wa to serv a a nitrat sink (-.",water qualiti is strong relat to a river ecosystem composit at landscap scale.,the function of each fc (consumpt or product of organ matter and nitrate) at river reach scale wa examin through model and calibr within field measur to quantifi the regul servic for water qualiti improvement.,the final object wa to be abl to upscal the model of the differ interfac involv in a watersh water qualiti regul service.,"key water/sedi interfaces, refer to here a function compart (fcs), are the epilith biofilm, the fine sediment at the bottom of the river and the macropor medium or hyporh zone, which is primarili locat in the activ channel where subsurfac flow occurs."
10.1029/2009WR008423,Development and Application of a Multisite Rainfall Stochastic Downscaling Framework for Climate Change Impact Assessment (2010),this paper present a stochast downscal framework for simul of multisit daili rainfal occurr and amount that strive to maintain persist attribut that are consist with the observ record.,"gcm (correspond to intergovernment panel on climat chang (ipcc) special report on emiss scenario (sres) b, ab and a emiss scenarios) are use for downscal of rainfal for the current and futur (year ) climat conditions.","the propos framework is develop use the current climat (year -) reanalysi data and rainfal record at a network of  rain gaug near sydney, australia, while atmospher variabl simul of the csiro mk.",the best estim of annual rainfal project littl chang in the number of wet day and slight increas (% in ) in the rainfal amount.,the coars resolut of general circul model (gcms) necessit use of downscal approach for transfer of gcm output to finer spatial resolut for climat chang impact assess studies.
