DOI,title,1,2,3,4,5
10.2136/vzj2014.06.0060,Spatial-Scale Prediction of the SVAT Soil Hydraulic Variables Characterizing Stratified Soils on the Tibetan Plateau from an EnKF Analysis of SAR Soil Moisture (2014),the calibr svat scheme use invert soil hydraul variabl c- and theta(geq) wa better match with in situ field measur than the uncalibr svat scheme use soil maps-bas ptfs on a local point scale.,"additionally, at a sar spatial scale, the calibr svat scheme appropri captur a high vertic gradient between surfac and subsurfac soil moisture, while the uncalibr svat scheme could not.","in high stratifi soil a on the tibetan plateau, uncertainti associ with a vertic profil of soil and hydraul properti larg restrict the perform of soil veget atmospher transfer (svat) model.","in lieu of common use pedotransf function (ptfs) or artifici neural network (anns), soil hydraul properti in this studi were invert from an ensembl kalman filter (enkf) analysi of synthet apertur radar (sar) surfac soil moisture.",
10.1029/2002GB001935,Application of salinization indicators and initial development of potential global soil salinization scenario under climatic change (2003),the third indic is relat to condit where there is a risk of accumul of salt in floodplain and adjac irrig areas.,"at this scale, climat and topographi are the main factor influenc solut accumulation.","comparison of the current and scenario indic distribut show that the area at risk of salin may increas globally, through both expans of exist area and the creation of new ones.",[] salt accumul in soil is a global problem.,this paper investig salt-affect soil on a global scale through spatial model within a geograph inform system (gis).
10.1016/j.proenv.2013.06.043,Going back to the roots: The need to link plant functional. biology with vadose zone processes (2013),(c)  the authors.,[]) or soil water potenti (e.g.,soil plant atmospher continuum concept use in vados zone hydrolog approach plant a physic entities.,,
10.1016/j.ecoleng.2011.06.047,Bioremediation of soil polluted with fuels by sequential multiple injection of native microorganisms: Field-scale processes in Poland (2011),research wa conduct to estim impact of the multipl bioaugment on the treatment of soil contamin by fuel - diesel oil and aircraft fuel.,the amount of biomass appli to the pollut soil wa set to ensur the total number of bacteria in soil ()-() cfu/g d.w. the multipl inocul of soil with indigen bacteria activ in diesel oil and engin oil (plot a) degrad increas bioremedi effect by % in comparison to the non-inocul control soil and by % in comparison to the soil that wa inocul onli once.,,,
10.1002/hyp.5557,Validation of a soil water balance model using soil water content and pressure head data (2005),the valid of soil water balanc model and the evalu of the qualiti of the model predict at field-scal requir time-seri of in situ measur model outputs.,"in our study, ia and rmse, obtain either from the comparison of simul with measur soil water content or the comparison of calcul with observ pressur heads, in some case lead to differ result regard the evalu of the simul qualiti of the soil water balanc model.",,,
10.1029/2018WR023354,Downscaling SMAP Radiometer Soil Moisture Over the CONUS Using an Ensemble Learning Method (2019),the nation aeronaut and space administr soil moistur activ passiv (smap) satellit mission wa launch in januari  aim to acquir soil moistur and freeze-thaw state over the globe with  to day revisit frequency.,soil moistur play a critic role in improv the weather and climat forecast and understand terrestri ecosystem processes.,"on average, the unbias root mean squar error between the downscal smap soil moistur data and in-situ soil moistur observ adequ met the smap soil moistur retriev accuraci requir of .m()/m().",this often hamper their use in region or local studies.,"in the propos method, a suit of remot sens and in situ data set are used, includ soil textur and topographi data among other information."
10.1007/s10040-010-0690-1,"Influences of subsurface heterogeneity and vegetation cover on soil moisture, surface temperature and evapotranspiration at hillslope scales (2011)","result show that hillslop soil moistur variat is first establish by pattern in vertic hydraul conductivity, while later on in the dry-down period, veget exert greater control on the land-surfac energi flux and control the rate of hillslop dri down.",the role that veget play in subsurfac soil moistur and land energi communic is also examined.,physic process are at the root of determin hydrolog respons at all scales.,"here, the physic mechan link () subsurfac heterogen to soil moistur and () result land-surfac energi feedback to the atmosphere, are examin at the hillslop scale use a fulli coupl surface-subsurface-land-surfac model, parflow.",this variabl in soil moistur is close link to the variabl in land-surfac energi feedbacks.
10.1016/j.agee.2009.05.005,Effect of land use history and site factors on spatial variation of soil organic carbon across a physiographic region (2009),"so far, land use histori is never use a a determin for soc stock in region inventori a a result of the limit quantit knowledg of the effect of land use histori on soc stocks.","due to the long-last imprint of histor land use system combin with the high spatial variabl of histor land use, current variabl of soc stock is relat to variat in land use history.",process model result show that land use system with high carbon input have a .,time larger soc stock than low-input land use system after  years.,region scale inventori of soil organ carbon (soc) stock often use soil and land use map a key determin in the upscal procedure.
10.2134/jeq2010.0296,"Influence of Aeration Implements, Phosphorus Fertilizers, and Soil Taxa on Phosphorus Losses from Grasslands (2011)",flow-weight concentr of drp in aerat field were relat to water-solubl p appli in amend and soil test p in the upper  cm.,"the overal object of these studi wa to determin the impact of aerat on soil p, runoff volume, and runoff p loss from mix tall fescu [lolium arundinaceum (schreb.)",attenu of rainfal within the solum may help to move contamin and nutrient into the soil to be better sequest or util by crops.,"these studi show that the overal effect of mechan soil aerat on runoff volum and p loss is control by the interact of soil characterist such a intern drainag and compaction, soil p, type of surface-appli manure, and type of aerat implement.","]-bermudagrass (cynodon dactylon l.) grassland fertil with p. small-scal rainfal simul were conduct on two soil taxon use three type of aerat implements: spikes, disks, and cores."
10.1007/s10661-006-9224-7,"Soil contamination due to heavy metals from an industrial area of Surat, Gujarat, Western India (2007)","mg/kg for cr, .","mg/kg for co, .","mg/kg for sr, .","mg/kg for ba, .","rng/kg for cu, ."
10.1007/PL00006711,Elevation and infiltration in a level basin. I. Characterizing variability (2000),"the result geostatist rang wa often in the interv of - m. for the three survey of soil surfac elev the rang wa smaller, about  m. no correl wa found between satur hydraul conduct and the other soil physic properties.","semivariogram were valid for the studi variables, except for the clay fraction, the satur hydraul conduct and the infiltr parameters.",soil surfac elev show a high correl between surveys.,the small-scal experiment level-basin ( m()) wa locat on an alluvi loam soil.,the soil physic paramet were use to map the soil water manag allow depletion.
10.1002/(SICI)1099-1085(199910)13:14/15<2191::AID-HYP849>3.3.CO;2-C,Natural variability in N export from headwater catchments: snow cover controls on ecosystem N retention (1999),"in high elev catchment in the western unit states, sourc of n dure this snowmelt flush includ both atmospher n deposit store in the snowpack until melt and mobil soil n pools, and sink are domin by biogeochem process that occur in soil under snow cover.","becaus soil process may serv either a a sourc or sink for n, control on the amount of inorgan n leach from soil dure the snowmelt period were evalu in the major landscap type in four catchment in colorado.","in these systems, chang in surfac water chemistri are like to occur in high deposition, snow-cov site dure low snow year befor terrestri veget is affected.",this studi evalu control on the size of the leachabl soil n pool concurr with the spring hydrolog flush that is primarili respons for the transport of n to surfac water.,"between catchment scale n retent and winter snow cover, consist with subnivean, soil base control on the mobil n pool identifi at the plot scale."
10.1016/j.rse.2017.07.021,Downscaling soil moisture over regions that include multiple coarse-resolution grid cells (2017),"the window valu are weight averag of the coars grid valu within the window extent, and three weight method are consid (box, disk, and gaussian).","to accomplish this goal, the equilibrium moistur from topography, vegetation, and soil (emt + vs) downscal model is general to accept multipl coars grid cells, and two method for their treatment are implement and compared.",the three weight method produc similar results.,"when larg spatial extent are considered, the downscal procedur must consid multipl coarse-resolut grid cells, yet littl attent ha been given to the treatment of multipl grid cells.",mani applic requir soil moistur estim over larg spatial extent (- km) and at fine-resolut (- m).
10.1016/j.jhydrol.2010.11.010,A parameterized model for local infiltration in two-layered soils with a more permeable upper layer (2011),it is a reformul of a conceptu model of corradini et al.,this simplifi model offer potenti for upscal to field-scal infiltr over layer soil exhibit spatial heterogeneity.,"with these function forms, the current model util algebra equat for pond time and soil infiltr capacity, thus provid substanti save in comput effort for describ infiltr in two-lay soils.","then, parameter form for the time when the wet front reach the interface, for time to pond associ with k(s) >= k(h), and for the suction head at the interfac a a function of time are determined.",",-] involv coupl ordinari differenti equat that wa develop for infiltr and soil water content distribut in a two-lay soil under ani rainfal pattern."
10.1007/s10533-004-3544-x,Multi-scale variability in tropical soil nutrients following land-cover change (2005),we model the relationship among scale-specif pattern in soil properti and the soil form state factor to teas out the relat impact of chang land cover.,"the effect of land-cov chang on soil properti have reach region proport in the southwestern amazon, and can be detect in their pattern at the scale of hundr of thousand of squar kilometers.","land-cov chang ha alreadi left a discern imprint on broad-scal soil nutrient patterns, although it is still not the domin process.","soil properti short-scal variabl correspond with the distribut of land cover and terrain attributes, medium scale variat with geolog and state soil map classifications, and long scale with geolog and precipitation.","precipitation, substrat composition, topography, and biolog influenc vari over larg areas, lead to variabl distribut of soil properties, and complic the evalu of the effect of deforest on biogeochem cycling."
10.1016/j.jenvrad.2010.02.005,Application of in-situ measurement to determine Cs-137 in the Swiss Alps (2010),in-situ measur of cs- in steep alpin environ are scarce.,most studi have been carri out in arabl land and with germanium (ge) detectors.,we thus conclud that the nal detector system is a suitabl tool for in-situ measur in alpin environments.,the aim of this studi wa to calibr the in-situ nal detector system for applic on steep alpin slopes.,"in this study, a comparison of laboratori measur with geli detector and in-situ measur with nal detector of cs- gamma soil radiat ha been done in an alpin catchment with high cs- concentr (urseren valley, switzerland)."
10.1111/gcb.12906,From forest to cropland and pasture systems: a critical review of soil organic carbon stocks changes in Amazonia (2015),"c- measur on  pastur chronosequ show that decay of forest-deriv soc wa variable, wherea pasture-deriv soc wa le so and wa character by an accumul plateau of  mg soc ha(-) after years.","the larg uncertainti in soc respons observ could be deriv from the chronosequ approach, sensit to natur soil variabl and to human manag practices.","our dataset consist of  studi most synchronic, across  site (brazil, colombia, french guiana, suriname), total  forest-agroecosystem comparisons.",annual precipit and soc stock under forest had no effect on the soc chang in the agroecosystems.,there wa no clear effect of tillag on the soc response.
10.1016/j.agee.2004.02.001,"Inequality, agro-pastoral exchanges, and soil fertility gradient in southern Mali (2005)","case studi evid from an agro-pastor communiti of southern mali cotton zone show that ""home"" and ""bush"" field differ signific in nutrient balanc and soil fertil status but that inter-household differ relat to household practic and social factor were even more important.","system differ in household asset ownership, use, and resourc alloc behaviour suggest that much of the divers seen in the nutrient balanc and soil analysi wa due to persist inter-household inequ and the consequ exchang of agro-pastor resources.",the overal community-level nutrient balanc averag -.,soil analysi confirm signific variat in soil nutrient status at both the landscap and plot levels.,"nutrient balanc aggreg at the continental, national, or region level for african farm system are usual report a strong negative."
10.1088/1748-9326/11/8/084008,On the observed hysteresis in field-scale soil moisture variability and its physical controls (2016),analys reveal a strong season control on the sigma(theta) versus <theta > relat and the exist of hysteret cycl where wet and dry-down phase have notabl differ behavior.,data in two semiarid ecosystem of north america to investig the key relationship between the spatial mean (<theta >) and standard deviat (sigma(theta)) at the field-scal (similar to m).,"variabl depend on two domin spatial patterns, with time-st and season vari contribut in time, respectively.",,
10.1016/j.jhydrol.2013.02.006,Regional-scale variation and distribution patterns of soil saturated hydraulic conductivities in surface and subsurface layers in the loessial soils of China (2013),"there is a lack of research that investig and determin ks at a region scale, due to the challeng associ with the requir intens sampling.","to determin the close correl factor affect k-s at a region scale and to then generat a region distribut map of k-s, we select  sampl site across the loess plateau of china (, km()) and collect undisturb and disturb soil sampl from two soil layer (- and - cm).",satur hydraul conduct (k-s) is an import soil properti that show a high degre of spatial heterogeneity.,,
10.5194/hess-22-5341-2018,Global downscaling of remotely sensed soil moisture using neural networks (2018),"character soil moistur at spatiotempor scale relev to land surfac process (i.e., of the order of  km) is necessari in order to quantifi it role in region feedback between the land surfac and the atmospher boundari layer.",nasa soil moistur activ passiv (smap) satellit ha estim soil moistur at two differ spatial scale of  and  km sinc april .,"soil moistur estim from current satellit mission have a reason good tempor revisit over the globe (--day repeat time); however, their finest spatial resolut is  km.",evalu of the downscal soil moistur estim against in situ observ show that their accuraci is better than or equal to the smap  km soil moistur estimates.,
10.1016/0167-8809(95)00594-I,SPATIAL VARIABILITY OF SOIL-SALINITY AT DIFFERENT SCALES IN THE MANGROVE RICE AGROECOSYSTEM IN WEST-AFRICA (1995),"in the dri season of , soil sampl were taken from the strip use a  m x  m grid at five soil depth to be analyz for salinity.","within each river basin, three strip of land ( m wide,  to  m long), perpendicular to the river at differ distanc from the mouth, were selected.",a hierarch framework of the differ factor wa designed.,the aim of this studi wa to determin the signific effect of these causal factor at differ scale in the west african mangrov environment.,the contribut of the differ sourc to salin spatial variabl wa analyz with a nest anova.
10.1029/2012WR012379,An unmixing algorithm for remotely sensed soil moisture (2013),"we present an unmix method, base on genet algorithm-soil-vegetation-atmosphere-transf model to extract subgrid inform of soil and veget from remot sens soil moistur (downscaled; e. g., soil hydraul properties, area fraction of soil-veget combinations, and unmix soil moistur time series) that most land surfac model use.",error in soil moistur data and initi and boundari condit can compound uncertainti in the solution.,"unlik in wc field, the typic soil moistur retent curv of catalog soil in lw field match better with the measurements.",the solut generat under actual field condit (wc field) were abl to match soil moistur observations.,"res., , doi: ./wr."
10.1002/hyp.6613,Hydrochemical behaviour of dissolved nitrogen and carbon in a headwater stream of the Canadian Shield: relevance of antecedent soil moisture conditions (2008),"the studi wa perform in the hermine, a  ha forest watersh of the canadian shield.","an understand of the complex interact between anteced soil moistur conditions, the presenc of soil nutrient avail for leach and the dynam of soil water flow path dure storm is essenti to explain the flux of dissolv nitrogen and carbon in stream of forest watersheds.","base on these observations, the hydrolog behaviour of the hermin is conceptu compat with a two-compon model of shallow (don and doc rich; variabl no()(-)) and deep (don and doc poor; variabl no()(-)) subsurfac flow.","the partit wa control (first axi explain % of the variability) by the anteced streamflow, the streamflow to precipit ratio q/p and by the anteced groundwat depth.","at the event scale, a signific higher proport of the chang in don, no()(-), and doc concentr in the stream wa explain by tempor variat in discharg compar with the season and annual scales."
10.1002/2016WR019907,Impacts of precipitation and potential evapotranspiration patterns on downscaling soil moisture in regions with large topographic relief (2017),the space-tim nash-sutcliff coeffici of effici of the fine-resolut soil moistur estim improv from .,"when the precipit and pet downscal method are included, respectively.","in this research, simpl method to downscal tempor averag precipit and pet are develop and includ in the emt+v model, and the effect of spatial variat in these variabl on the surfac soil moistur estim are investigated.","the equilibrium moistur from topography, vegetation, and soil (emt+vs) model downscal coarse-resolut soil moistur use fine-resolut topographic, vegetation, and soil data to produc fine-resolut (- m) estim of soil moisture.",
10.1016/j.compag.2015.06.014,Hyperspectral vegetation indices for predicting onion (Allium cepa L.) yield spatial variability (2015),"at a visual assessment, mani vis appear similar to yield map.",the best estim of the total field yield wa obtain by the so-cal soil-lin veget index and in particular by tsavi.,"an agronom research wa conduct to evalu the spatial variabl of an onion crop, with the aim to test veget index (vis) a a tool to detect differ yield areas.",this studi reinforc the possibl of assess onion yield by spectroradiometr measur at field scale.,
10.3390/w8080349,Controlling Stormwater Quality with Filter Soil-Event and Dry Weather Testing (2016),"further, two curb extens with filter soil base on landfil soil were monitor for  and  events.","concentr in the percol were in most case reduced, but phosphorus increas and despit reduc concentr copper, lead and benzo(a) pyren still exceed guid criteria.",pollut concentr in percol were compar to influent sampl from the catchment area.,the use of filter soil is increas for control of qualiti of stormwat runoff prior to infiltr or discharge.,"pollut from the synthet influent were effici retained, except the pesticid mcpa."
10.1016/j.agwat.2018.04.017,Making sense of cosmic-ray soil moisture measurements and eddy covariance data with regard to crop water use and field water balance (2018),"in this paper, we combin point-bas soil moistur measur (soil cores, tdr), areal-bas soil moistur and evapotranspir measur (crns, eddi covariance), and soil-plant system model togeth to investig the consist in measur soil moistur and crop water use with these differ method we also quantifi how relev the crns soil moistur measur are in understand the water use of cereal crop (wheat and barley).",the high tempor resolut of soil moistur data from crns can be assimil with eddi covari measur and point measur in field to better calibr soil-plant model and to more accur simul field water balance.,,,
10.3390/w8060227,Variations on Soil Salinity and Sodicity and Its Driving Factors Analysis under Microtopography in Different Hydrological Conditions (2016),pond depth and ground elev rank first and second a the influenti factor of the spatial distribut and variat of soil salinity-sod in wet year.,"redund analysi indic that spatial distribut and variat of salin and sodic in surfac soil layer were relat with environment factor of pond depth, pond time and ground elev in wet year, and they were relat with ground elevation, pond depth, pond time, and soil moistur at - and - cm soil layer in dri year.","result show that valu of sar, cl-, and so- were signific higher in dri year than in wet year, while ca+, mg+, k+, and hco- show the opposit results.",soil salinity-sod heterogen distribut under microtopographi is usual influenc by sever environment factors.,"over three million hectar of salt-affect soil character with high salin and sodic caus serious land degrad in songnen plain, northeast china."
10.1016/j.jhydrol.2016.02.038,Application of cosmic-ray neutron sensing to monitor soil water content in an alpine meadow ecosystem on the northern Tibetan Plateau (2016),m() m(-) for the crns and oven-dri method.,"overall, the crns measur swc in the ame with an accept accuracy, provid a scientif basi for the promot and applic of the crns in high, cold ecosystems.","three em- instrument for monitor swc and soil temperatur were buri in three sub-quadrat northwest, northeast and southeast of the crns at distanc of ,  and  m, respectively, to observ the variat of swc at the various depths.","the refer neutron flux for dri soil (n-) had a mean and coeffici of variat of  and %, respectively, and remain substanti invari throughout the measur period.","the five swcs from the independ field sampl almost pass through the swc trend of the crns, the root mean squar error (rmse) wa ."
10.2136/vzj2011.0001,Soil Moisture Response to Snowmelt and Rainfall in a Sierra Nevada Mixed-Conifer Forest (2011),"co-located, continu snow depth and soil moistur measur were deploy in a rain-snow transit catchment in the mixed-conif forest in the southern sierra nevada.",total annual evapotranspir for water year  wa estim to be approxim  cm.,"at each elev sensor were place in the open, under the canopy, and at the drip edg on both north-and south-fac slopes.","base on data from two snowmelt seasons, it wa found that soil dri out follow snowmelt at relat uniform rates; however, the time of dri at a given site may be off set by up to  wk becaus of heterogen in snowmelt at differ elev and aspects.",water loss rate from soil of .
10.1016/j.jhydrol.2019.01.014,Spatial-temporal variability of soil moisture: Addressing the monitoring at the catchment scale (2019),"the tempor stabil analysi show that dure wet period just one ""optimal"" measur point can provid valu of soil moistur repres of the catchment-mean behaviour, while dure dri period the number of ""optimal"" measur point becam equal to two.",soil moistur valu record dure wet period show a better correl than those record dure dri periods.,the aim of this studi is to extend the current knowledg of soil moistur spatial-tempor variabl at the catchment scale (up to  km()).,"the maximum number of requir samples, to obtain the mean areal soil moistur with an absolut error of % vol/vol, wa found equal to .","therefore, at the adopt spatial scale the use of a singl measur point can lead to signific errors."
10.2136/vzj2010.0031,Quantifying Transient Soil Moisture Dynamics Using Multipoint Direct-Current Resistivity in Homogeneous Sand (2011),"we compar the observ to a two-dimensional, axi-symmetric, numer solut of the system use the hydrus d/d software, and to a semianalyt solut to estim soil hydraul properties.","in this study, we explor the use of multipoint direct-curr resist to examin spatiotempor chang in soil moistur follow a rapid infiltr event into a larg macropore.","nevertheless, the spatiotempor distribut of soil moistur remain a key variabl in hydrology.","direct placement of a dens array of electrod in the sand allow u to use geostatist method for spatial interpolation, therebi remov the inher uncertainti result from invers mechan (i.e., smooth constraint for underconstrain problems).","subject to limit initi conditions, boundari conditions, and materi properties, the result of the semianalyt solut are encourag for captur general hillslope-scal dynam at longer tempor scale toward a greater understand of emerg pattern in dryland ecosystems."
10.1080/01490451.2013.836579,Upscaling Effects of Soil Improvement by Microbially Induced Calcite Precipitation by Surface Percolation (2014),mpa and to a depth of cm.,"then, -m column of one-dimension trial indic that repeat treatment of fine sand (<.mm) could lead to clog close at the inject end, result in limit cement depth of le than m. this clog problem wa not observ in m coars (>.mm) sand columns, allow strength vari between  to  kpa along the entir m depth.",a simpl mathemat model elucid that the cement depth wa depend on the infiltr rate of the cement solut and the in-situ ureas activity.,the newli describ method of in situ soil stabil by surfac percol to dri soil under free drain environ is test for it up-scal potential.,three-dimension fine sand cement trial indic that relat homogen cement in the horizont direct could be achiev with % of cement sand cement to a strength between  to .
10.1007/BF00055827,"The diversity of soil communities, the 'poor man's tropical rainforest' (1996)","this paper review the various factor that facilit the high biodivers of soil communities, concentr on soil animals.",a rang of factor are identifi that may contribut to the biodivers of soil and their role is reviewed.,it consid the problem face soil ecologist in the studi of soil communiti and identifi the import role such communiti play in terrestri ecosystems.,this paper also identifi area where further work is desir to improv our understand of the structur and function of soil communities.,the review also consid divers and abund patterns.
10.3846/16486897.2015.1071709,Responses of above- and below-ground carbon stocks to environmental drivers in Tibetan Alpine grasslands (2016),varianc partit and non-linear regress between carbon stock and environment drive variabl suggest that both above- and below-ground carbon stock show a signific negat relationship with temperatur and a posit relationship with soil moisture.,the aim of this studi wa to investig differenti respons of above- and below-ground carbon stock to environment driver in tibetan alpin plateau at both region and local scales.,"annual accumul temperatur constrain above-ground carbon at region scale (r()=., p<.",scale-specif respons of above- and belowground carbon storag to temperatur and soil moistur complic the influenc of abiot environment variabl on ecosystem productivity.,pauciti in the knowledg of respons of grassland carbon dynam to environment variabl constrain our abil to predict futur ecosystem productivity.
10.1002/2017WR020377,Interaction Between Ecohydrologic Dynamics and Microtopographic Variability Under Climate Change (2017),"veget acclim result from elev atmospher co concentration, along with respons to increas temperatur and alter rainfal pattern, is expect to result in emerg behavior in ecolog and hydrolog functions.","for the first time, we develop model capabl to draw out these subtl dynam by util lidar data.",the intens comput demand from such a model framework that allow coupl of multilay model of the soil-veget continuum with -d surface-subsurfac flow process is address use hybrid cpu-gpu parallel comput framework.,"however, increas air temperatur overcom this conserv behavior result in a net increas of evapotranspiration, lead to reduct in soil moistur storag and persist of ponding.","we find that rise co concentr will decreas evapotranspiration, thus increas soil moistur and surfac water and pond in topograph depressions."
10.1016/j.jaridenv.2009.08.011,Visible-near infrared reflectance spectroscopy for assessment of soil properties in a semi-arid area of Turkey (2010),soil sampl were collect from  locat in a  x  m sampl grid over a  ha ( x  m) area.,"when soil data were classifi into groups, vnir spectroscopi estim class membership well, especi for soil texture.","however, plsr and mar result were compar in term of predict accuraci when use separ data set for calibr and validation.",no improv wa obtain by combin first deriv and raw data.,raw reflect and first deriv reflect data were use separ and combin for all sampl in the data set.
10.1016/S1462-9011(02)00122-3,"Soil erosion in the Swartland, Western Cape Province, South Africa: implications of past and present policy and practice (2003)",agricultur is the domin land use to the extent of wholesal landscap transformation.,"the area ha been subject to signific level of land degrad in the past, manifest itself a widespread gulli erosion.","the mediterranean-typ climat of the western cape result in landscap which are potenti suscept to land degradation, perhap even desertification.",downscal climat chang scenario facilit a region assess of chang in the paramet affect soil eros suscept in the swartland and lead to a consider of the implic of such scenario for the continu of contemporari land use practices.,
10.1016/j.catena.2006.06.005,Soil hydraulic properties of two loess soils in China measured by various field-scale and laboratory methods (2007),we determin the hydraul properti of two silti loam soil on agricultur land at site in mizhi and heyang in the region.,"undisturb soil core were collect from seven layer to one meter depth to determin satur hydraul conductivity, soil water retent curv and unsatur hydraul conduct (bi the bot-air method).","nevertheless, the two soil had similar satur hydraul conduct of about  cm day(-).",unsatur hydraul conduct predict by the brooks-corey model were closer to field data than correspond valu predict by the van genuchten model.,water content at satur and wilt point ( kpa) were higher at heyang than at mizhi.
10.1016/j.jhydrol.2013.06.054,2D and 3D soil moisture imaging using a sensor-based platform moving inside a subsurface network of pipes (2013),the process imag give a detail descript of the soil moistur distribut of a layer at  cm depth under the soil surfac in the tank.,in this studi a prototyp sensor-bas platform move insid a subsurfac network of pipe with the task of monitor the soil moistur content is presented.,the d soil moistur imag are creat by use d slice for better illustr of the soil moistur variability.,"a veri poorly-drain region wa locat in the middl of the soil tank, while well-drain soil area were locat southwest and northeast.","in second and third case studies, the irrig water wa appli uniform onli on the surfac of the intermedi and last part of the soil tank respectively."
10.1016/S0341-8162(00)00122-3,Divergent evolution and the spatial structure of soil landscape variability (2001),"the spf for the pamlico surfac also indic a period relat to fluvial dissect of the landscape, which is not readili detect on the talbot transect despit it greater degre of dissection.",the spatial structur of soil variabl at the landscap scale wa examin on adjac geomorph surfac date from  to  ka in eastern north carolina.,the purpos wa to determin whether there is evid at broader scale (distanc of ()-() m) fur the diverg evolut observ in the field at veri detail scale (distanc of ()-() m).,"the result confirm earlier field studi which suggest that pedogenesi is mark by divergence, wherebi differ in initi condit or local perturb persist and increas to produc a more variabl soil cover.",
10.1016/j.jhydrol.2012.12.002,"Spatio-temporal variability of soil moisture and its effect on vegetation in a desertified aeolian riparian ecotone on the Tibetan Plateau, China (2013)","in this paper, we conduct a case studi to examin the spatio-tempor variabl and vertic characterist of soil moistur by set up a  x  m experiment plot on aeolian sandi land in a riparian ecoton and analyz the result data use a geo-statist approach.","however, it spatio-tempor variabl and effect on artifici veget restor ha rare been reported.","the gaussian semi-variogram model wa the best fit theoret model for the spatial structur of soil moistur content in differ seasons, and soil moistur at the field scale show strong spatial dependence.",the result have import implic for the ongo veget restor in the studi area.,the spatial pattern of soil moistur all demonstr strong similar between depth with the strongest between - cm and - cm depth in autumn.
10.1007/s12665-016-6263-4,Scale dependency of spatial variability of soil moisture in gravel-mulched field (2016),"the spatial distribut of soil moistur were irregular, with peak and valley at differ sampl space but tend to gradual stabilis a sampl space increased.",we present a case studi of the effect of sampl area and space on the spatial variabl of soil moistur in a  x  m gravel-mulch field in an arid area of northwestern china.,knowledg of the scale depend of the spatial variabl of soil moistur is of paramount import in the studi of soil-atmospher interact and hydrolog processes.,"the correl length decreas with increas sampl spacing, and neither the coeffici of variat nor moran index were signific correl with sampl spacing, indic that sampl space had littl effect on soil-moistur variability.",all index increas to various degre with an increas in sampl area.
10.2489/jswc.67.5.390,Modeling climate change effects on runoff and soil erosion in southeastern Arizona rangelands and implications for mitigation with conservation practices (2012),rangeland manag polici and practic should consid these chang and adapt to the increas risk of runoff and soil erosion.,climat chang is expect to impact runoff and soil eros on rangeland in the western unit states.,"our result suggest no signific chang in annual precipit across the region under the three emiss scenarios, while project mean annual runoff and soil loss increas significantly, rang from % to % and from % to %, respectively, relat to  to .",result were compar to  through  conditions.,emiss scenario for the s and s. a spatial-tempor downscal process wa use to generat daili precipit seri from gcm output for runoff and eros model with the rangeland hydrolog and eros model (rhem).
10.5194/hess-18-2899-2014,Downscaling of seasonal soil moisture forecasts using satellite data (2014),result confirm that this downscal is ad skill to the season forecasts.,season forecast from  and  have been compar to in situ measur site in kenya to test this two-step approach.,weak of the model soil scheme in forecast soil water content and the low spatial resolut of the season forecast are the main reason whi soil water inform ha hard been use so far.,a new approach to downscal soil moistur forecast from the season ensembl predict forecast system of the ecmwf (european centr for medium-rang weather forecasts) is present in this study.,
10.1016/j.jhydrol.2014.01.030,Evaluation of sampling techniques to characterize topographically-dependent variability for soil moisture downscaling (2014),"these sampl are then use to calibr two avail downscal methods, and the effect of the sampl method is evalu by the abil of the downscal method to reproduc the known soil moistur patterns.",clhs outperform random sampl in almost everi case considered.,each sampl method is use to select a limit number of locat or date for soil moistur monitor at three catchment with detail soil moistur datasets.,the object of this paper is to evalu the effect of two strateg sampl techniqu for character the relationship between topograph attribut and soil moistur for the purpos of constrain downscal methods.,"srs usual perform better than clhs when veri few locat are sampled, but it can perform wors than random sampl for intermedi and larg number of locations."
10.1016/j.jhydrol.2019.02.018,Extension of cosmic-ray neutron probe measurement depth for improving field scale root-zone soil moisture estimation by coupling with representative in-situ sensors (2019),the cosmic-ray neutron probe (crnp) is an innov techniqu for field-scal soil moistur observation.,"however, it is limit at deeper depths, and requir suitabl method for scale the crnp effect depth to repres the root-zon layer (up to  cm depth).","overall, the merg framework is simpl to apply, enabl unrestricted-us in differ environments, and is flexibl to combin further standalon data sources.","a linear autoregress model wa adopt to forecast the error between two input dataset (the cosmic-ray soil moistur and ancillari rzsm) and a refer product, which wa comput by spatial weight the deepest in-situ soil moistur measur apart from the most time stabl location.","the varianc of estim error were then use to comput a suitabl weight for each singl product by follow the origin linear combin of forecasts, and subsequ merg the ancillari rzsm and cosmic-ray soil moisture."
10.1007/s11367-014-0841-z,Assessing the variability of the bioavailable fraction of zinc at the global scale using geochemical modeling and soil archetypes (2015),"when compar to experiment values, solubl zn obtain with wham seem to constitut a more reliabl indic of the bioavail fraction of zn than true solut zn.",estim obtain with the wham .,model for solubl zn were closer to field data in term of valu and rank a compar to estim obtain with empir regressions.,refin is requir to obtain true solut zn in organ soils.,"here, the bioavail fraction of zinc (zn) for world soil type is obtain use the wham ."
10.1029/2003GB002056,"Contribution of soil respiration in tropical, temperate, and boreal forests to the O-18 enrichment of atmospheric O-2 (2003)","+/- .part per thousand, .","+/- .part per thousand, and .",+/- .part per thousand for tropic shrub land.,"the high discrimin in the boreal site may be the result of high engag of the altern oxidas pathway (aox), which ha high discrimin associ with it (similar topart per thousand).",[] the o- content of atmospher o- is an import tracer for past chang in the biosphere.
